label	text	index
2	per il covid serve una cura più che il vaccino. il virus non deve più spaventarci. per il prossimo autunno, a differenza di quanto si prospetta secondo l’oms e la comunità scientifica, saremo, in larghissima parte, naturalmente immunizzati. user link	561
0	attenti a questa troll sovranista e no-vax. diffonde notizie false ed attacca chi la contrasta.  (user): link	562
2	user io nn mi vaccino	563
1	trump offre 1 mld $ ad un�azienda tedesca, la curevac, per avere in esclusiva per gli usa il brevetto di un vaccino contro il covid-19 in avanzata fase di sviluppo. il governo tedesco vuole che il vaccino resti in germania, per distribuirlo anche nel resto d�europa. #americafirst	564
2	il supermarket dei #vaccini non si ferma mai, oramai sfornano un vaccino nuovo al giorno:  in gran bretagna  al via il test per un vaccino contro il colesterolo.   oramai chiara la strategia di bigpharma, renderci sempre pi schiavi dei farmaci.  link	565
2	"user ""il rischio 0 senza un vaccino non esiste""... ma allora nn avete studiato .. il virus muta in continuazione quindi il vaccino e' inutile ... purtroppo il mainstream fa' ancora vittime con un informazione pilotata"	566
2	link un consigliere comunale di genova riesce a stoppare la asl, che voleva eseguire la vaccinazione contro il meningococco in una scuola. dopo la protesta dei genitori la vaccinazione verr eseguita, nonostante il luogo non sia idoneo ad un atto medico...????	567
0	...dove sono i #novax in questi giorni?	568
1	trump vuole vaccino tedesco in esclusiva - ultima ora - ansa link	569
1	scaricando l’app #immuni sul proprio smartphone si sarà informati sul rischio di contagio. vedrai che poi ti diranno che con la versione gold, a soli 30,99 €/anno, si può pure avere il vaccino. [user] #fase2	570
2	user user il vaccino non serve a nulla perché insistete su questo? dove volete arrivare? questo non è la sottoscritta a dirlo ma virologi di grande esperienza e onestà intellettuale. lasci perdere questo argomento, non è affare suo si preoccupi di risanare famiglie rimaste senza soldi	571
1	#coronavirus ma l'avrò fatta la vaccinazione ?? link	572
2	porca miseria, almeno un dubbio, uno vi deve venire! anch'io sono cresciuta pensando al miracolo #vaccino, anch'io non mi sono mai posta domande o avuto dubbi prima della legge #lorenzin, adesso per sono fermamente convinta di quanto ci hanno preso per i culo. link	573
2	gates scoperto vaccino contro coronavirus mio migliore investimento! allarme italia pericolo africa! link di user	574
1	i titoli di stato italiani sono ora (quasi) titoli spazzatura secondo 3 delle 4 agenzie di rating, il pil degli usa è sceso ai livelli della crisi del 2008 e si prevede che nel secondo semestre quest'effetto sarà più che quadruplicato. e non è ancora stato trovato un vaccino...	575
2	jerome mor 12 ore dopo il vaccino esavalente, aveva due mesi. da una parte abbiamo la prova scientifica (la loro) che non ci sia alcun nesso causale tra le due cose. dall'altra abbiamo la prova scientifica che non fornisce spiegazioni sulla sua morte.  link	576
0	adesso i no vax invocano il vaccino! link	577
0	spero, come tutti, che #dimitrov si riprenda presto. così come spero che la sua positività e la sua “vicinanza” possa aprire gli occhi a un convinto #novax come #djokovic	578
0	“previsioni buone, presto il vaccino” da invest analysis news - link	579
1	""" isolato il #coronavirus, la virologa dello spallanzani: “vi racconto cosa significa e come procederemo adesso per il #vaccino” paolo russo link via user"	580
0	"1) siamo tra i paesi che destinano meno soldi alla ricerca,
2) ci offrono fino 36 miliardi per combattere il #covid_19,
3) potremmo destinarne una quota sostanziosa alla ricerca del vaccino. solo i cretini non capiscono #salvinimeloni2coglioni link"	581
1	state sereni il #vaccino non si fara' prima di 2 anni	582
0	coronavirus: alla ricerca del vaccino, gli scienziati in lotta contro il tempo link	583
2	non serve aggiungere altro...#vaccino #14aprile #covid19 link	584
1	"coronavirus nel mondo, trump: ""vicini a un vaccino"". in brasile altro giorno nero: quasi 1.300 morti link"	585
0	bill e melinda gates dicono che pagheranno tutte le spese per un vaccino contro il #coronavirus. ovviamente tutti i commenti sono critiche contro il vaccino o contro di lui che è un potente che cerca di controllare il mondo. la gente il bene non se lo merita, bill goditi i soldi.	586
2	fra #vaccino esavalente e anti pneumococco la quantit di alluminio somministrata a un lattante di due mesi  0,945 mg. cos la dose considerata sicura per un lattante supera alla grande quella ritenuta preoccupante per un adulto, se ingerita (anzi: assorbita dallintestino). link	587
2	ecco come ci stanno fregando. #covid2019 #vaccino #quarantena link	588
0	desiderio n5- #polmonite: vaccino accessibile per tutti i bambini nel mondo.molti muoiono ancora per una malattia prevenibile. nel 2020 vorremmo vedere cancellate questa terribile ingiustizia. #spazioallecure link link	589
2	user salvini chiami tarro in tv e finiamola con questa farsa avanti. vogliono vendere vaccino che non può funzionare contro questo virus. chiami tarro e fate uno show in streaming. forse dell'ordine stanno delirando....elicotteri x scovare gente che prende il sole quando fino	590
1	il ministro tedesco della sanit� ha confermato che #trump avrebbe offerto una cifra propositata alla #curevac per rendere il vaccino disponibile solo al mercato americano. � vero? user	591
2	user user voi siete tarati... fatevelo voi il vaccino	592
0	vaccino covid, dagli usa l’annuncio di moderna: “positivo test sui volontari, hanno sviluppato gli anticorpi” - la stampa link di user	593
2	user user ti fai un vaccino nato da un virus scomparso mesi prima. perché,detto da loro,il covid muta velocemente.  mah.	594
0	user_07 user certo sembrerebbe essere questo lo scenario. ma nessuno ha la palla di vetro per poter avere un'idea chiara del futuro anche se, e questo pare evidente , molti dovranno rinunciare al vecchio lavoro e adeguarsi ai nuovi tempi. me compreso. fino al vaccino quantomeno.	595
1	coronavirus: ippolito (spallanzani), prima cura farmacologica ma al lavoro su vaccino (2) | agenzia nova link	596
2	mia nonna era medico e manco x 1 cavolo, si sarebbe   sottoposta al vaccino antinfluenzale! + invecchiava, e + era contraria. link	597
1	la gsk vaccines di siena, guidata dal professor rino rappuoli, entra nella corsa al #vaccino per il #coronavirus link	598
1	"#buonapasquaconunafoto presuntuosi ! abbiamo dilaniato, sprecato, rubato e ucciso. era questa la ""civiltà"" che volevi? l'umanità è divisa e perderà! c'è chi vuol comprare il vaccino con esclusiva e chi pensa a sopraffare nelle difficoltà il vicino. perché dovremmo sopravvivere? link"	599
2	#domandedasomaro 3) dai primi dati emersi dalla regione #emiliaromagna sui danni da #vaccino e reazioni avverse ai farmaci, risulta che dal 2017 c' un'impennata vertiginosa delle reazioni avverse, perch? link link	600
2	blondet:il progetto ue  di  vaccinazione totale – in italiano   link 27	601
2	juke era una bambina sana fino al giorno di quel maledetto #vaccino.   prima di vaccinare i vostri figli informatevi perch indietro non si torna.   qui la sua terribile storia  ????????  link link	602
2	conte scavalca il parlamento per dare altri 300 mln al vaccino di bill gates link	603
1	"quel piano europeo anti virus: ""immunizzazione di gregge"" link"	604
0	nicola zingaretti : ordinanza regione lazio vaccinazione obbligatoria - firma la petizione! link via user firmiamo brava gente	605
2	hai gi avuto il morbillo ?  uguale ,o fai il #vaccino deciso dalla #scienza o sei fuori dallasilo.  complimenti anche al sindaco di pisa (user) che non ha ancora fatto niente per evitare schifezze come queste. user regionali 2020 ci ricorderemo #vaccini link	606
0	lo ribadisco. ci vuole un jumbo eurobond da 500-750mrd sottoscritto da bce, banche, assicurazioni, ri-assicurazioni e fondi pensione europei, per: 1) sostegno a strutture ospedaliere; 2) ricerca per vaccino; 3) sostegno a famiglie e pmi. sveglia!!!! #missionactnow	607
0	emergenza - sospesi screening oncologici e vaccinazioni contro il papilloma virus. è gravissimo [leggi, di adriana bonifacino]  link #edicola	608
0	user user user user user_dibattista user spero ci toglieremo di torno tutti coloro che agiscono malamente (per incapacità o per altri motivi). voi affidatevi ai novax, mi raccomando.	609
0	user quindi, se falliscono le misure di contenimento o non arriva in tempo un vaccino o una cura, considerando un contagio del 60% della popolazione e la letalità da lei calcolata si arriva a 410.400 decessi. numeri incredibili. spero di sbagliarmi	610
0	e insisto. ma perché toti, conte, meloni ecc li vedo sempre in giro senza protezioni? ma che hanno, un vaccino che a noi non è concesso?	611
1	chissà quale sarà il primo paese coinvolto nelle false certificazioni di adempimento al vaccino per il covid-19 che consentirà di riprendere a viaggiare nel mondo.	612
2	link altro caso: 7 medici indagati per omicidio colposo a causa della morte di una ragazza colpita da meningite meningococcica. ripeto il vaccino non  la soluzione... una diagnosi tempestiva ed azzeccata a fare la differenza...	613
0	le varie fasi del coronavirus: corsa contro il tempo per vaccino e terapia -  #varie #coronavirus: #corsa #contro  link	614
0	"facciamo una cosa: se esce il vaccino per il #coronavirus, noi sorosiani, ordoliberisti, complici della big pharma e gretini lo facciamo.  voi furbacchioni ""iononcicasco"", invece, vi curate con acqua, limone, spremuta di cetriolo e coronaparty.  ci state? qua la mano!"	615
1	aspettare che passi. c’è chi invoca la pioggia. chi spera nel vento del nord. chi nel  vaccino  o nella provvidenza. mentre facebook elargisce lauree in medicina e i media fanno audience con la paura.  #milano e il #coronavirus visti da oreste pivetta link link	616
0	"#trump: ""siamo molto vicini a un vaccino"""	617
2	"invalida per colpa del vaccino contro l'influenza.  il giornale parla di ""incredibile vicenda"".  l'incredibile vicenda  cos incredibile, che  accaduta gi a centinaia di persone. link"	618
0	user paragonare un'app, di cui si discute la questione conservazione dati, ai vaccini obbligatori che salvano la vita a milioni di persone è proprio da individuo piccolo piccolo. si rassegni le idee #novax rimarranno delle vaccate abissali e il coronavirus lo sta dimostrando.	619
0	coronavirus. test animali bypassati negli stati uniti per la ricerca di un vaccino? no! facciamo chiarezza - open link	620
1	primo studio sull’uomo del vaccino covid-19. link	621
0	covid19, “gli anticorpi funzionano”. le ultime novità dal vaccino made in italy - secolo trentino link	622
2	user user ennesimo bufalaro seminatore d paura. la cura xcovid19 è già esistente e si chiama plasma iperimmune, purtroppo x voi, made in italy. il vaccino nn serve +a nulla dato ke il virus ha già perso, come tt gli anni, parte della sua forza e a ottobre sarà già completamente diverso...	623
0	user io ho una malattia cronica autoimmune, sono  immunodepressa per la terapia, abito a mezz'ora di strada dal focolaio veneto e sinceramente tanto tranquilla non sono. per l'influenza stagionale infatti faccio il vaccino.	624
1	"considerate le ""camere dell'eco"" nel dibattito, la conclusione è che su twitter non è facile scovare (e convincere!) gli incerti, coloro che non sono antivax ma hanno dubbi sui vaccini. su questo, stiamo lavorando a un nuovo paper. grazie ai colleghi di user_fondazione! 5/5"	625
1	a fine aprile cominceranno i test sull'uomo del vaccino anti coronavirus via user link	626
1	milioni di #migranti senza identit�, senza storia sanitaria. senza alcun #vaccino, senza alcun obbligo... #meningite	627
1	e se ottenessimo un vaccino contro il covid-19 e metà del paese si rifiutasse di prenderlo? - link link	628
1	montomoli ha anche parlato dei test su un nuovo vaccino contro il virus ed ha ribadito che solo le mascherine di tipo ffp3 sono efficaci... link link	629
2	leggete questo post. ma soprattutto i commenti. ogni genitore ha scelto di postare e raccontare la storia del proprio figlio danneggiato da vaccino. esistono, e lo faranno ricordare a tutti. sempre. #vaccini link	630
0	user prima o poi bisognerà dare qualche piccola libertà alle persone, non possiamo restare chiusi in casa fino a che non si trova un vaccino (anche perché si parla di parecchi mesi)	631
0	se 80 categorie possono lavorare e non hanno lavoratori kamikaze, perchè non provare a avviare gradualmente anche le altre, visto che con questo virus ci dovremo convivere fino al vaccino, cioè almeno un anno ancora? aziende chiuse in italia lavorano nelle filiali in germania !?!	632
1	i morti sembrano pochi ma stavano meglio prima, i contagiati sono sempre 1500 al giorno e il vaccino non c’è. state a distanza, pensate alla salute, non date retta alle idiozie della #meloni e di #salvini e guardate qualche partita di #calcio anni 60	633
2	c' un bambino in terapia intensiva a causa di febbre e convulsioni dopo il vaccino mprv ma nessuno ne parla. come mai? #vaccini link	634
0	user user_donato per uscirne, in attesa di vaccino, è obbligatorio tornare a far funzionare le strutture sanitarie in modo normale dimininuendo drasticamente il numero dei ricoverati e contemporaneamente raddoppiando il numero di posti letto disponibili compresi quelli della terapia intensiva.	635
2	il mito del vaccino contro il coronavirus si attende il rimedio miracoloso che ci libererà dal lockdown, farà rinascere l'economia, ci toglierà le mascherine (video ironico: mamme, figli e mascherine) link	636
2	user user vogliono metterci un microchip sulla mano destra, con la scusa del vaccino. ci vaccineranno e oltre al vaccino avremo un microchip con codice a barre, ideato da bill gates. è un prototipo del marchio della bestia.	637
1	nicora: “in assenza di un vaccino usiamo il plasma” link	638
2	link forse la verit viene a galla...indagati alcuni medici per omicidio colposo nei confronti di un ragazzo morto, appena dimesso dall'ospedale, a causa di meningite da meningococco. perch la soluzione non  il vaccino ma una diagnosi azzeccata e veloce!	639
2	user user il vaccino te lo fai tu ed il tuo magnate	640
0	atto di fiducia verso chi ... se non esiste un vaccino non so se è dura da capire che sarà così fino a che non si troverà vaccino ... forse l’atto di fiducia è per tutte le aziende e persone che lo hanno votato forse tra 1 mese richiuderà tutto creando più danni #coronavirus link	641
2	user user i no-vax, per loro, sono il nemico da abbattere. i no-vax, in realtà, sono i nuovi resistenti, i partigiani dell'oggi e del domani.	642
1	coronavirus, il vaccino-cerotto supera il primo test sui topi link	643
0	"a chi pensa  che i vaccini predispongano  al covid 19 faccio rispondere al professore claudio puoti a cui ho rubato la traduzione dal titolo ""vaccination and respiratory virus interference among department of defense personnel during the 2017-2018 influenza season"" link"	644
1	prima mappa in scala atomica 3d del #coronavirus link i ricercatori dell'university of #texas at #austin e del national institutes of health hanno fatto un importante passo avanti verso lo sviluppo di un #vaccino per il nuovo... ( #ecplanet #edoardocapuano ) link	645
2	user user user user informati..  che la cura  c'è     e non serve il vaccino...  sarà  come  quello dell'influenza  che muta ogni anno....il plasma  non costa niente.. e   con bill gates   e i suoi vaccini   sperimentali  tu  .. lascia stare  gli italiani..chissà dove sei l'anno prossimo	646
0	il vaccino dovrà essere un lasciapassare per poter avere vita sociale link	647
0	coronavirus, trump: “il vaccino è vicino”. wall street apre in rialzo, ma poi gira in rosso link	648
2	#coronavirus in #diretta #video: non sarà il #vaccino a tirarci fuori dall'incubo #covid-19. parla la #virologa #capua » link link #meteo via user	649
0	user credo che riaprire domani, a maggio o giugno non cambierà nulla in termini di contagi. non c'è ancora immunità di gregge, non c'è vaccino né un antivirale efficace. e ovviamente stando a casa non si uccide il virus. credo che la questione sia solo economica. in italia e nel mondo	650
0	user user sulla non pericolosità del vaccino si è espressa la nostra proliferazione come genere. altrimenti ci saremmo fermati al vaiolo. li cerchi lei, ma sulle banche dati (pubmed).	651
2	"#speranza “finché non ci sarà la scoperta di un vaccino, abbiamo bisogno della massima cautela"" non abbiamo un ministro della salute, ma un pr delle multinazionali del farmaco. #covid19 link"	652
0	user user user ebrei: ‘galilee reasearch istitute’ (migal) di israele ha annunciato di aver raggiunto “risultati scientifici” tali da poter “portare alla rapida creazione di un vaccino contro il coronavirus”. alla meloni lo danno solo se va ad auschwitz...convinta!	653
2	di maio ed il pubblidirezionale pro-vax (di debora billi) link	654
2	i dati ufficiali della regione sui danneggiati da vaccino in emilia romagna  link	655
2	decessi covid 6 gg fa: ita(10023 spa(5690 fra(2314 uk(1019 nl(639 ger(389 bel(353 sve(102 por(100 aut(68 dan(65 irl(36 gre(32 rom(29 nor(20 lux(18 pol(18 ung(13 cec(11 fin(9 slo(9 bul(7 lit(7 cro(5 cipr(5 isl(2 est(1 non c'è una certa relazione con il vaccino antinfluenzale?: link	656
2	user se andare al ristorante vorrà dire entrare in una sala operatoria, forse sarà meglio che teniate chiuso . e basta dire che torneremo alla normalità solo dopo il vaccino. finitela con queste frasi del terrore.gli unici anormali siete voi , bill gates e grillo.	657
2	bergamo  e  fake. quanti dei morti hanno ricevuto l'anti-influenzale? link via user	658
0	j&amp;j accelera su #vaccino, anticipati a luglio studi sull'uomo link link	659
2	vaccino contro il coronavirus, militari e poliziotti: &amp;laquo;non vogliamo fare da cavie di laboratorio&amp;raquo; link	660
2	morbillo samoa, bandiera rossa sulle porte di casa delle persone non vaccinate... cambiano i tempi, cambiano i colori, ma la caccia alle streghe  sempre la stessa rougeole aux samoa: drapeau rouge devant le domicile des habitants non vaccins link via user	661
0	afv beltrame group propone il vaccino antinfluenzale ai propri dipendenti a titolo gratuito.  questa bella iniziativa di #welfare del gruppo siderurgico di #vicenza  la notizia pi letta della settimana su industria vicentina ?? link link	662
2	che il tuo vate si pronunci, o sommo vaccino, e ci liberi dalla tenebra...???? link	663
1	allarme fbi, cina vuole rubare vaccino	664
1	x dare avvio agli anticorpi di fare il proprio lavoro ...vaccino per il covid-19 sintetizzato a pomezia, verrà sperimentato in uk link	665
2	user anzi, ti dir� di pi�. fare una vaccinazione di massa con un vaccino costituito da un virus vivo attenuato in un momento di epidemia potrebbe addirittura acuirla.	666
2	la chiesa di satana provax, ma tu guarda... con lavallo dei clinton poi. toh! link	667
1	blog post: a pomezia sperimentazione vaccino - link	668
0	user fino al vaccino non vanno presi mezzi pubblici se ci si tiene a non finire intubati.	669
2	altra mamma. altra testimonianza. vaccino meningococco b. prognosi sindrome di kawasaki. era nel bugiardino come effetto avverso. i medici riconoscono il legame ma non lo mettono per iscritto. #vaccini link	670
2	user user fine sto cazzo. il vaccino obbligatorio è palesemente contro la costituzione. infatti quello agli studenti under 16 non era obbligatorio. ma senza di esso niente scuola.	671
0	coronavirus, ecco come si sta cercando il vaccino: ``l`iniziativa in termini di portata e velocità è davvero senza precedenti nella storia`` - il dolomiti link	672
2	#polmonite interstiziale associata al #vaccino #influenzale link	673
2	coronavirus, “sul vaccino c’è troppo ottimismo’   link	674
0	che tenera la gente erborista-no-vax-antimicrochip che pensa che facendo una vita sana non ti può succedere niente.... poracci...	675
1	coronavirus: il vaccino australiano supera i test di laboratorio link	676
2	ah meno male, eravamo preoccupati! (il #coronavirus  quello del raffreddore, per il quale in 300 anni non sono mai riusciti a trovare vaccini. ora invece... miracolo! ????????) link	677
0	user secondo me anche a settembre non si gioca. basterebbe un positivo per dover fermare tutto il campionato. finché saremo a contagi zero (difficile) o con un vaccino gli sport di squadra non ricominciano, figurarsi poi con il pubblico	678
1	1/2 senza entrare nel merito delle diverse teorie sulla diffusione del virus, quello che emerge unanimemente � che l�isolamento da solo potrebbe non bastare. potremmo dover aspettare il vaccino. la produzione di macchinari per la rianimazione/ventilazione �  l�elemento critico.	679
2	e poi mandare in produzione un vaccino su cui non si è manco sicuri/non si sono fatte le giuste sperimentazioni implicherebbe un suicidio lo sapete sì?	680
2	user facciamo che con questa premessa, i virologi si ficcano loro in vena il vaccino. io voglio crepare di covid link	681
1	#coronavirus, il presidente irbm di pomezia: «il #vaccino? già inviate a oxford centinaia di dosi per i test» link user	682
1	tutte le notizie sul  #coronavirus #covid19 in #italia e in #svizzera sono su salutedomani e saluteh24 #ticino #contagio #virus #infezione #vaccino #terapia link	683
0	ma i genitori no vax che perdono un figlio a causa della meningite per la quale esisteva un vaccino, se lo fanno un esame di coscienza o continuano a rimanere no vax? perch� sappiate che se scegliete la seconda non solo mancate di rispetto a vostro figlio, ma siete pure coglioni.	684
1	la virologa ilaria capua: 'se questo virus si comporter come il raffreddore non servir un vaccino' link	685
2	#coronavirus outbreak aggiornamento dato azionario della nano viricides inc produttrice del vaccino sperimentale contro una cazzata. link	686
0	user user user__19 e secondo te sono tutti scemi quelli che oggi stanno studiando un vaccino?	687
0	i no vax non si arrenderanno mai link	688
2	coronavirus, professor de donno: “#plasma unico farmaco, è molto più potente di un vaccino”.  link	689
2	user l'hanno ripetuto giornalmente a tutti quelli che come te non vogliono intendere che qualsiasi vaccino non serve e non aiuta col covid. hai capito adesso ? sei a rischio come tutti❗stai a casa e evita domande inutili ❌	690
0	"""capisco che tutti abbiamo voglia di tornare alla normalità. ma la normalità che abbiamo conosciuto non ci sarà più fino a quando non ci sara' un vaccino"". lo ha detto il ministro per gli affari regionali, francesco boccia."	691
2	user user user forse non è chiaro che qui non si sta parlando (e parlo per me non per altri) dei vaccini in generale,  ma di un vaccino che vogliono sviluppare in tempi rapidissimi, senza seguire i protocolli e soprattutto vogliono imporre a tutti. spero di essere stata chiara.	692
2	user user non è così il virus muta, è come pensare di vaccinarsi dal raffreddore per cui il vaccino non serve a nulla. o meglio serve a fare interessi case farmaceutiche	693
1	che vi venga un colpo! ????????????????????????coronavirus, stampa tedesca: washington vuole l'esclusiva di un vaccino - rai news link	694
2	correva l'anno 2010, poi tutto caduto in oblio. chiss perch.  #vaccini link	695
2	"#coronavirus, il terrore continuera' finche' non arrivera' il ""#vaccino miracoloso"". tanto i decessi da strumentalizzare non mancano... link"	696
1	la più recente variante di quella alternativa è rappresentata dalla teoria di lui montagnier. secondo questi, premio nobel 2008 per la medicina, il virus sarebbe sfuggito dal laboratorio cinese di wuhan durante un esperimento destinato a produrre un vaccino contro l’aids	697
2	user user fallo ai tuoi cari il vaccino traditore della patria. ti auguro di pagare tutto questo al più presto.	698
1	era da un pò che non passavo su twitter ma sto #coronavirusitalla sta a tirà fuori il meglio di voi. virologhi, novax, fuggitivi, rancorosi, stamo a casa, no uscimo, siete bellissimi.	699
2	quanta saggezza in queste parole.  ma a coloro che non comprendono che il racket dei #vaccini va fermato in tempo, perch prima o poi toccher tutti, dobbiamo fornire un disegnino?  user link	700
2	vediamo se cos lo capite, cazzo!  in america esentati dai vaccini i bambini ricchi!!!! ora, secondo voi, vogliono far morire i figli dei ricchi, o possono essere sacrificati i poveracci coi vaccini ????? dai, su che ci arrivate prima che vi sparino il microchip su per il culo! link	701
1	giuseppi, aspetta disposizioni dalla oms, per introdurre il vaccino obbligatorio, esortato da gates, si rivolge alla commissione eu per decidere a quali strumenti di prestito finanziario ricorrere e aspetta ordini dal fmi e dai crucchi,  per le misure di bilancio da predisporre. link	702
2	i medici indiani danno la colpa a gates per una devastante epidemia di poliomielite da vaccino che ha paralizzato 496.000 bambini tra il 2000 e il 2017. nel 2017, il governo indiano ha richiamato il regime vaccinale di gates e sfrattato gates. link	703
2	il #vaccino della polio, contenente il virus #sv40 ha contaminato 98 milioni di persone solo negli usa, ed  stato somministrato sino al 1999.  il virus si diffonde anche alle generazioni successive.  il virus sv40 provoca tumori, leucemie, etc  criminali link	704
0	#coronavirus #fakenews che fine hanno fatto i geni che dicevano che in #usa esisteva già il vaccino e lo tenevano x loro? giravano tanti video su whatsapp e youtube.... tutti spariti ora?	705
1	cina. coronavirus: 910 i morti. testato vaccino sui topi link	706
1	"user user il vaccino per l'influenza stagionale contiene in parte ceppi virali dell'anno precedente più alcuni ceppi che ""potrebbero"" essere diffusi nell'anno in corso. il vaccino anti influenzale si basa quindi sia su virus pre-esistenti, sia su proiezioni. in questo caso si parte da 0."	707
2	link altro giro, altra corsa...muore bimba di due anni e mezzo nel sonno! loro la chiamano morte in culla...io invece omicidio causato da vaccino esavalente...	708
1	attenzione a dire antivirale e non vaccino che scattano subito le faide	709
1	coronavirus, “guerra del vaccino”: la germania difende la sua ricerca dai miliardi offerti da trump #covid2019 #coronavirus #ricerca #vaccino link link	710
1	la produzione dei vaccini ha tempi lunghi di produzione e consegna: è strategica una programmazione stabilita con largo anticipo. sanofi produrrà il 20% di vaccino antinfluenzale in più, ma la domanda globale potrà superare l'offerta link #buongiorno #16giugno link	711
0	ristoranti e chiese fra i luoghi dov'è più facile prendere il #covid19. in questa #fase2 passo: pizza o cenetta quando ci sarà il vaccino. non crepano solo gli anziani, ed i polmoni potrebbero restare compromessi per sempre. link	712
0	grande articolo del washington post - fatto davvero bene - che spiega come si diffonde un virus.  per tutti quelli che dicevano che il numero dei contagi “deve” fermarsi. purtroppo non si ferma. solo vaccino o tutti contagiati lo fermano.  link	713
0	dove sono ora i no vax. in cerca del vaccino anti covid-19?   l’immunologo: “i vaccini obbligatori forse sono l’arma che aiuta i bambini” | rep link user	714
2	meglio tardi che mai...paragone si  svegliato...ascoltate cosa dice sulle vaccinazioni!???? link	715
0	dedicata a tutti gli #antivax questo è un mondo senza #vaccini #covid #coronavirus #covi̇d19 link	716
1	vaccino – ‘chadox1 ncov-19’ ecco il siero italo-inglese: da settembre i test sui pazienti -  #vaccino #‘chadox1 #ncov-19’ #siero  link	717
0	commissariare l’italia subito! nel governo sono stati a litigare per faccende interne ed i grillini novax sono tutto tranne che affidabili a gestire la situazione. avrebbero preferito tagliarsi una mano piuttosto che ascoltare burioni. #coronavirusitalla user	718
2	fino a 48 ore fa trump se ne sbatteva altamente del #covid19 . oggi a seattle sono partiti i primi test per un vaccino sull’essere umano. gatta ci cova...	719
1	#iorestoacasa ma ricordo il brindisi di #speranza dopo il referendum e #dimaio con i #novax ed i #giletgialli. il #coronavirus non cancella la memoria.	720
0	«la verità non si può multare» con la v maiuscola. così la deputata #peppegrillara sara #cunial #novax fermata e multata dai carabinieri. user speravo che il #coronavirus li avesse estinti ma sono ancora tra di noi. user	721
1	il #coronavirus e la necessità della #sperimentazioneanimale. #vaccino #covid19 link di user	722
0	"""vado al mare, sono una deputata"": ex grillina no vax fermata sulla strada per ostia link  user user user arriva presto, va ricoverata. #peppegrillari #novax"	723
1	"#coronavirus, l'infettivologo pierluigi viale in diretta a #mattino5: ""la malattia ha due fasi"" ma quali sono le novità sui farmaci e per il vaccino? link"	724
0	ci sono ben 6 diverse marche che producono vaccino antinfluenzale senza lattice, tra cui scegliere. chi  allergico al lattice lo sa, che deve chiedere al medico e fare attenzione per questo ed altri farmaci. lessenziale  proteggersi con la vaccinazione. link	725
0	farmaci senza frontiere - chi governa su #bigpharma e chi difenderà i paesi poveri nella corsa al vaccino? user dalla battaglia per gli antiretrovirali al #covid19 - intervista di user user user user - video - link link	726
1	l`ema commissiona all`università di utrecht modello di studio per vaccino covid | +31mag link	727
2	se non si trova la cura,non dico il vaccino ma una cura,riaprire sarà quasi impossibile!cosa riapriremo?fabbriche e qualche negozio,stop! scuole,teatri,ristoranti,bar,librerie,discoteche,lidi balneari,sarà impossibile link vita sarà impossibile con il #covid	728
1	"il governo usa voleva garantirsi l'esclusiva di un vaccino anti-#sarscov2 che la tedesca #curevac sta sviluppando, sarebbe pronto a giugno: ricerca finanz. dal gov. tedesco (+ #billgates) nel fondo cepi di 140 mio �. ora l'azienda ha rifiutato l""offerta"" di #trump. segue"	729
2	se sono sicuri,perch chiedere l'immunit?  fatevi una #domanda    s da un'epidemia hanno solo da guadagnare e nulla da perdere ,cosa succeder? link	730
0	"user user_s l'importante è che bill gates o chiunque altro (tranne i cinesi) trovi una cura o un vaccino. allo ""stile di vita"", una volta finita l'emergenza, ci penserà ognuno di noi."	731
1	ecco il piano di #bruxelles per un vaccino europeo link via user	732
1	la germania ha introdotto lobbligo del vaccino contro il morbillo per gli studenti e i bambini degli asili nido link	733
2	user_s_leotta gli immunodepressi si mettono una mascherina stop io sono allergica e non mi vaccino chiaro ? mi metto una mascherina per proteggerli e che se la mettano anche loro .	734
1	arrivato in cina il primo #vaccino contro il #coronavirus #coronarvirusitalia  link	735
0	per user  una delle migliori scoperte del 2015. e ora manna dal cielo per milioni di persone in africa centrale e occidentale #vaccini #ebola link	736
2	user user dei 900 pazienti del dr zelenko nessuno è morto . aspettiamo questi trial su pazienti che muoiono al 90% dopo giorni di ti ? o gli diamo tachipirina in attesa di un fantomatico vaccino che non funzionerà perché il virus muta velocemente ? e infine che interesse avrebbe bigfarma ?	737
2	zingaretti nella sua sicumera di odontotecnico li vuole obbligatori ma sembrerebbe che: link	738
1	"+++#gravina: ""tutti invocano il blocco, lo faccia il #governo, ce lo imponga, io rispetterò sempre le regole. sento dire che dobbiamo aspettare il contagio 0 e il vaccino. in questo modo ci stanno dicendo che non potremo disputare neanche il campionato 2020/2021+++ #seriea"	739
1	#coronavirus, negli usa il primo #vaccino testato sull'uomo. somministrato ad un volontario di seattle, per validarlo ci vorr almeno un anno #emergenzacovid19 #ansa link	740
0	stanno temporeggiando tutti,aspettando che qualcuno nel mondo finalmente dica : abbiamo il #vaccino	741
2	trump: ‘covid-19 sparirà senza vaccino, almeno 95mila morti’ – nord america link	742
2	fretta di trovare test sierologici. fretta di trovare farmaci. fretta di trovare un vaccino. io spero che la fretta non si riveli un boomerang.	743
1	|| news.flash || news | euronews rss - la pandemia di covid-19 accelera la sperimentazione del vaccino la pandemia di covid-19 accelera la sperimentazione del vaccino link link	744
